Zeit / s	Temperatur / °C
8,698870E+2	4,108722E+1
8,708870E+2	4,109034E+1
8,718870E+2	4,107412E+1
8,728870E+2	4,111490E+1
8,738870E+2	4,110774E+1
8,748870E+2	4,111668E+1
8,758870E+2	4,110137E+1
8,768870E+2	4,113162E+1
8,778870E+2	4,112305E+1
8,788870E+2	4,115413E+1
8,798870E+2	4,115718E+1
8,808870E+2	4,113017E+1
8,818870E+2	4,116435E+1
8,828870E+2	4,116666E+1
8,838870E+2	4,113757E+1
8,848870E+2	4,111637E+1
8,858870E+2	4,113635E+1
8,868870E+2	4,112552E+1
8,878870E+2	4,113102E+1
8,888870E+2	4,114513E+1
8,898870E+2	4,111766E+1
8,908870E+2	4,111077E+1
8,918870E+2	4,110671E+1
8,928870E+2	4,113260E+1
8,938870E+2	4,118671E+1
8,948870E+2	4,115311E+1
8,958870E+2	4,116087E+1
8,968870E+2	4,112184E+1
8,978870E+2	4,112469E+1
8,988870E+2	4,111376E+1
8,998870E+2	4,112512E+1
9,008870E+2	4,111407E+1
